name,symbol,website_slug,circulating_supply,last_updated,max_supply,quotes,rank,total_supply
BoostCoin,BOST,boostcoin,11855487.0,1530403923.0,,"{'USD': {'price': 0.00988047, 'volume_24h': None, 'market_cap': 117138.0, 'percent_change_1h': None, 'percent_change_24h': 1.29, 'percent_change_7d': None}}",1224.0,11855487.0
Independent Money System,IMS,independent-money-system,,,,,,
HOdlcoin,HODL,hodlcoin,,,,,,
Hyper,HYPER,hyper,,1530473103.0,,"{'USD': {'price': 0.0124928, 'volume_24h': 3.74783, 'market_cap': None, 'percent_change_1h': -0.31, 'percent_change_24h': 5.91, 'percent_change_7d': 2.0}}",1562.0,
NevaCoin,NEVA,nevacoin,,,,,,
BumbaCoin,BUMBA,bumbacoin,,,,,,
BitQuark,BTQ,bitquark,10381176.0,1530473103.0,,"{'USD': {'price': 0.0061202, 'volume_24h': 26.5993, 'market_cap': 63535.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': 18.03}}",1265.0,10381176.0
PosEx,PEX,posex,,,,,,
Cabbage,CAB,cabbage,,,,,,
MojoCoin,MOJO,mojocoin,,,,,,
Motocoin,MOTO,motocoin,19642673.0,1530473107.0,,"{'USD': {'price': 0.0154556, 'volume_24h': 6.19031, 'market_cap': 303589.0, 'percent_change_1h': -21.32, 'percent_change_24h': -51.29, 'percent_change_7d': -5.15}}",1144.0,32173303.0
Lisk,LSK,lisk,,,,,,
CloakCoin,CLOAK,cloakcoin,5156742.0,1530473112.0,,"{'USD': {'price': 4.55833, 'volume_24h': 2178740.0, 'market_cap': 23506134.0, 'percent_change_1h': 17.23, 'percent_change_24h': 20.91, 'percent_change_7d': 8.08}}",258.0,5156742.0
PostCoin,POST,postcoin,,,,,,
BERNcash,BERN,berncash,,,,,,
Qwark,QWARK,qwark,,,,,,
BitSend,BSD,bitsend,19665725.0,1530473103.0,,"{'USD': {'price': 0.258401, 'volume_24h': 42684.1, 'market_cap': 5081643.0, 'percent_change_1h': -1.62, 'percent_change_24h': -4.81, 'percent_change_7d': -9.45}}",545.0,19665725.0
Coin2.1,C2,coin2-1,78245975.0,1530473103.0,,"{'USD': {'price': 0.00195338, 'volume_24h': 205.417, 'market_cap': 152844.0, 'percent_change_1h': -0.31, 'percent_change_24h': -5.97, 'percent_change_7d': 22.57}}",1196.0,133273764.0
Fantasy Cash,FANS,fantasy-cash,,,,,,
Espers,ESP,espers,,,,,,
Fantomcoin,FCN,fantomcoin,7272036.0,1530473107.0,,"{'USD': {'price': 0.138809, 'volume_24h': 1216.49, 'market_cap': 1009424.0, 'percent_change_1h': -0.31, 'percent_change_24h': -2.96, 'percent_change_7d': -43.44}}",834.0,7272036.0
HiCoin,XHI,hicoin,,,,,,
Bytecoin,BCN,bytecoin-bcn,183890481254.0,1530473104.0,184470000000.0,"{'USD': {'price': 0.00288747, 'volume_24h': 6942990.0, 'market_cap': 530978248.0, 'percent_change_1h': -0.27, 'percent_change_24h': -1.11, 'percent_change_7d': 10.26}}",26.0,183890481254.0
Bitcoin 21,XBTC21,bitcoin-21,,,,,,
ArtByte,ABY,artbyte,792537250.0,1530473103.0,,"{'USD': {'price': 0.00360357, 'volume_24h': 6263.06, 'market_cap': 2855963.0, 'percent_change_1h': -0.46, 'percent_change_24h': -0.96, 'percent_change_7d': -7.35}}",667.0,792537250.0
Zurcoin,ZUR,zurcoin,,,,,,
SixEleven,611,sixeleven,,,,,,
NavCoin,NAV,nav-coin,63023817.0,1530473101.0,,"{'USD': {'price': 0.475287, 'volume_24h': 3179990.0, 'market_cap': 29954401.0, 'percent_change_1h': -3.32, 'percent_change_24h': 11.18, 'percent_change_7d': 13.49}}",210.0,63023817.0
PlatinumBAR,XPTX,platinumbar,,,,,,
Alphabit,ABC,alphabitcoinfund,,,,,,
LanaCoin,LANA,lanacoin,,,,,,
PonziCoin,PONZI,ponzicoin,,,,,,
Granite,GRN,granitecoin,39450000.0,1530473107.0,65000000.0,"{'USD': {'price': 0.00391188, 'volume_24h': 10.1275, 'market_cap': 154324.0, 'percent_change_1h': -0.31, 'percent_change_24h': 1.24, 'percent_change_7d': 18.26}}",1195.0,40100000.0
MarteXcoin,MXT,martexcoin,,,,,,
Nullex,NLX,nullex,,,,,,
Donationcoin,DON,donationcoin,,1530473104.0,,"{'USD': {'price': 0.000694043, 'volume_24h': 10.9746, 'market_cap': None, 'percent_change_1h': -0.31, 'percent_change_24h': 9.57, 'percent_change_7d': -6.9}}",1546.0,
Piggycoin,PIGGY,piggycoin,490460575.0,1530473103.0,,"{'USD': {'price': 0.000718642, 'volume_24h': 275.798, 'market_cap': 352466.0, 'percent_change_1h': -0.31, 'percent_change_24h': -2.71, 'percent_change_7d': -2.09}}",1134.0,490460575.0
Waves,WAVES,waves,,,,,,
ICO OpenLedger,ICOO,ico-openledger,,,,,,
Startcoin,START,startcoin,45079785.0,1530473103.0,,"{'USD': {'price': 0.00875535, 'volume_24h': 47.6611, 'market_cap': 394689.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.61, 'percent_change_7d': 10.12}}",1122.0,70782220.0
ION,ION,ion,,,,,,
High Voltage,HVCO,high-voltage,,,,,,
Mineum,MNM,mineum,,,,,,
RevolverCoin,XRE,revolvercoin,,,,,,
GoldBlocks,GB,goldblocks,,,,,,
Breakout,BRK,breakout,,,,,,
Debitcoin,DBTC,debitcoin,,,,,,
Comet,CMT,comet,,,,,,
Rise,RISE,rise,,,,,,
ChessCoin,CHESS,chesscoin,,,,,,
Kore,KORE,korecoin,2022465.0,1530473107.0,12000000.0,"{'USD': {'price': 1.55749, 'volume_24h': 9635.15, 'market_cap': 3149969.0, 'percent_change_1h': -1.41, 'percent_change_24h': -5.47, 'percent_change_7d': 2.29}}",646.0,2022465.0
PutinCoin,PUT,putincoin,,,,,,
Breakout Stake,BRX,breakout-stake,,,,,,
Syndicate,SYNX,syndicate,,,,,,
Cryptojacks,CJ,cryptojacks,,,,,,
DigitalNote,XDN,digitalnote,6906847847.0,1530473104.0,8589869056.0,"{'USD': {'price': 0.00574163, 'volume_24h': 1623620.0, 'market_cap': 39656565.0, 'percent_change_1h': 1.93, 'percent_change_24h': -2.7, 'percent_change_7d': -4.86}}",179.0,6906847847.0
Boolberry,BBR,boolberry,11726387.0,1530473104.0,18450000.0,"{'USD': {'price': 1.13571, 'volume_24h': 9535.55, 'market_cap': 13317775.0, 'percent_change_1h': 16.93, 'percent_change_24h': 28.69, 'percent_change_7d': 27.51}}",350.0,11726387.0
Steem Dollars,SBD,steem-dollars,,,,,,
Ardor,ARDR,ardor,,,,,,
Ethereum Classic,ETC,ethereum-classic,,,,,,
808Coin,808,808coin,,,,,,
SHACoin,SHA,shacoin,,1530473103.0,,"{'USD': {'price': 0.000567854, 'volume_24h': 4133.77, 'market_cap': None, 'percent_change_1h': 9.86, 'percent_change_24h': 49.41, 'percent_change_7d': 55.14}}",1471.0,
Elementrem,ELE,elementrem,,,,,,
UGAIN,GAIN,ugain,,,,,,
Karbo,KRB,karbo,,,,,,
BlazeCoin,BLZ,blazecoin,608557394.0,1530473107.0,,"{'USD': {'price': 0.000375319, 'volume_24h': 41.7284, 'market_cap': 228403.0, 'percent_change_1h': -0.37, 'percent_change_24h': -2.53, 'percent_change_7d': -0.88}}",1164.0,608557394.0
HempCoin,THC,hempcoin,230478760.0,1530473104.0,,"{'USD': {'price': 0.0544509, 'volume_24h': 39185.5, 'market_cap': 12549776.0, 'percent_change_1h': -1.0, 'percent_change_24h': 2.09, 'percent_change_7d': 10.85}}",364.0,230478760.0
President Trump,PRES,president-trump,,,,,,
Aces,ACES,aces,,,,,,
President Johnson,GARY,president-johnson,,,,,,
TajCoin,TAJ,tajcoin,,,,,,
E-Dinar Coin,EDR,e-dinar-coin,,,,,,
Artex Coin,ATX,artex-coin,,,,,,
Experience Points,XP,experience-points,,,,,,
Veltor,VLT,veltor,,,,,,
B3Coin,KB3,b3coin,,,,,,
BritCoin,BRIT,britcoin,21268092.0,1530473104.0,,"{'USD': {'price': 0.0182344, 'volume_24h': 205.176, 'market_cap': 387811.0, 'percent_change_1h': -0.31, 'percent_change_24h': -1.75, 'percent_change_7d': -14.6}}",1125.0,21268092.0
NEO,NEO,neo,,,,,,
LoMoCoin,LMC,lomocoin,,,,,,
Bitcloud,BTDX,bitcloud,,,,,,
NoLimitCoin,NLC2,nolimitcoin,,,,,,
VeriumReserve,VRM,veriumreserve,,,,,,
Zayedcoin,ZYD,zayedcoin,,,,,,
Jin Coin,JIN,jin-coin,,,,,,
Tao,XTO,tao,,,,,,
Pluton,PLU,pluton,,,,,,
Tellurion,TELL,tellurion,,,,,,
Dollarcoin,DLC,dollarcoin,,,,,,
MustangCoin,MST,mustangcoin,,,,,,
Beatcoin,XBTS,beatcoin,,,,,,
PROUD Money,PROUD,proud-money,,,,,,
Sequence,SEQ,sequence,,,,,,
Omicron,OMC,omicron,,,,,,
FirstBlood,1ST,firstblood,,,,,,
Pepe Cash,PEPECASH,pepe-cash,,,,,,
Iconomi,ICN,iconomi,,,,,,
SingularDTV,SNGLS,singulardtv,,,,,,
ZCoin,XZC,zcoin,,,,,,
Stealth,XST,stealth,29175195.0,1530473103.0,,"{'USD': {'price': 0.173135, 'volume_24h': 1383.11, 'market_cap': 5051247.0, 'percent_change_1h': -1.12, 'percent_change_24h': -2.42, 'percent_change_7d': -8.59}}",547.0,29175195.0
Atomic Coin,ATOM,atomic-coin,,,,,,
TrustPlus,TRUST,trustplus,32086595.0,1530473107.0,,"{'USD': {'price': 0.0301593, 'volume_24h': 968.543, 'market_cap': 967709.0, 'percent_change_1h': -1.75, 'percent_change_24h': -1.22, 'percent_change_7d': -10.42}}",823.0,32086595.0
Triggers,TRIG,triggers,,,,,,
Sakuracoin,SKR,sakuracoin,,,,,,
Levocoin,LEVO,levocoin,,,,,,
Advanced Technology Coin,ARC,arcticcoin,,,,,,
Cubits,QBT,cubits,,,,,,
DynamicCoin,DMC,dynamiccoin,,,,,,
Zcash,ZEC,zcash,,,,,,
AllSafe,ASAFE2,allsafe,,,,,,
BipCoin,BIP,bipcoin,,,,,,
Clams,CLAM,clams,3108690.0,1530473103.0,,"{'USD': {'price': 2.56689, 'volume_24h': 6241.18, 'market_cap': 7979665.0, 'percent_change_1h': -1.05, 'percent_change_24h': -0.74, 'percent_change_7d': 15.02}}",465.0,16770381.0
Quatloo,QTL,quatloo,7718883.0,1530473103.0,,"{'USD': {'price': 0.0154582, 'volume_24h': 14.0829, 'market_cap': 119320.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.39, 'percent_change_7d': 18.1}}",1222.0,7718883.0
WA Space,WA,wa-space,,,,,,
BitShares,BTS,bitshares,2637670000.0,1530473103.0,3600570502.0,"{'USD': {'price': 0.136581, 'volume_24h': 6041840.0, 'market_cap': 360255606.0, 'percent_change_1h': -1.08, 'percent_change_24h': -0.61, 'percent_change_7d': 2.53}}",35.0,2637670000.0
Golem,GNT,golem-network-tokens,,,,,,
ZetaMicron,ZMC,zetamicron,,,,,,
Bitcurrency,BTCR,bitcurrency,,,,,,
BitcoinDark,BTCD,bitcoindark,1288862.0,1530473107.0,,"{'USD': {'price': 50.0559, 'volume_24h': 68392.5, 'market_cap': 64515157.0, 'percent_change_1h': -0.32, 'percent_change_24h': 2.19, 'percent_change_7d': 3.37}}",123.0,1288862.0
Truckcoin,TRK,truckcoin,195339500.0,1530473104.0,,"{'USD': {'price': 0.00189285, 'volume_24h': 94.8975, 'market_cap': 369748.0, 'percent_change_1h': -0.31, 'percent_change_24h': -3.6, 'percent_change_7d': -17.47}}",1130.0,195339500.0
Veros,VRS,veros,,,,,,
Viacoin,VIA,viacoin,23059620.0,1530473125.0,23176392.0,"{'USD': {'price': 1.07493, 'volume_24h': 147636.0, 'market_cap': 24787477.0, 'percent_change_1h': 0.08, 'percent_change_24h': 0.11, 'percent_change_7d': 14.67}}",245.0,23059620.0
Kurrent,KURT,kurrent,,,,,,
Creatio,XCRE,creatio,,,,,,
Rawcoin,XRC,rawcoin2,,,,,,
Pascal Coin,PASC,pascal-coin,,,,,,
Eternity,ENT,eternity,,,,,,
Incent,INCNT,incent,,,,,,
Triangles,TRI,triangles,114309.0,1530473103.0,,"{'USD': {'price': 2.50512, 'volume_24h': 21.51, 'market_cap': 286358.0, 'percent_change_1h': -0.31, 'percent_change_24h': 2.85, 'percent_change_7d': -9.99}}",1147.0,114309.0
Golos,GOLOS,golos,,,,,,
Nexium,NXC,nexium,,,,,,
vSlice,VSL,vslice,,,,,,
Dollar Online,DOLLAR,dollar-online,,,,,,
Vault Coin,VLTC,vault-coin,,,,,,
Pabyosi Coin (Special),PCS,pabyosi-coin-special,,,,,,
T-coin,TCOIN,t-coin,,,,,,
Byteball Bytes,GBYTE,byteball,,,,,,
PoSW Coin,POSW,posw-coin,,,,,,
Luna Coin,LUNA,luna-coin,,,,,,
Fargocoin,FRGC,fargocoin,,,,,,
Wings,WINGS,wings,,,,,,
Dix Asset,DIX,dix-asset,,,,,,
Darcrus,DAR,darcrus,,,,,,
InflationCoin,IFLT,inflationcoin,,,,,,
Spectrecoin,XSPEC,spectrecoin,,,,,,
Safe Trade Coin,XSTC,safe-trade-coin,,,,,,
I/O Coin,IOC,iocoin,16806156.0,1530473107.0,,"{'USD': {'price': 0.494096, 'volume_24h': 3411.02, 'market_cap': 8303854.0, 'percent_change_1h': -2.47, 'percent_change_24h': -0.05, 'percent_change_7d': 16.33}}",452.0,16806156.0
BenjiRolls,BENJI,benjirolls,,,,,,
CryptoCarbon,CCRB,cryptocarbon,,,,,,
PureVidz,VIDZ,purevidz,,,,,,
BitConnect,BCC,bitconnect,,,,,,
ICOBID,ICOB,icobid,,,,,,
Cryptonite,XCN,cryptonite,422257153.0,1530473104.0,,"{'USD': {'price': 0.00127709, 'volume_24h': 34.6921, 'market_cap': 539260.0, 'percent_change_1h': -6.34, 'percent_change_24h': 4.94, 'percent_change_7d': 3.83}}",1096.0,422257153.0
Carboncoin,CARBON,carboncoin,15392021145.0,1530473103.0,,"{'USD': {'price': 6.57407e-05, 'volume_24h': 335.058, 'market_cap': 1011882.0, 'percent_change_1h': -46.19, 'percent_change_24h': -22.95, 'percent_change_7d': 7.76}}",1067.0,15392021145.0
Digital Rupees,DRS,digital-rupees,,,,,,
Komodo,KMD,komodo,,,,,,
FirstCoin,FRST,firstcoin,,,,,,
CannabisCoin,CANN,cannabiscoin,77231176.0,1530473103.0,,"{'USD': {'price': 0.0213317, 'volume_24h': 5251.53, 'market_cap': 1647472.0, 'percent_change_1h': -0.17, 'percent_change_24h': 7.05, 'percent_change_7d': -9.0}}",755.0,91859176.0
Tattoocoin (Standard Edition),TSE,tattoocoin,,,,,,
Solarflarecoin,SFC,solarflarecoin,,,,,,
Zilbercoin,ZBC,zilbercoin,,,,,,
Waves Community Token,WCT,waves-community-token,,,,,,
Iconic,ICON,iconic,,,,,,
Stellar,XLM,stellar,18760439185.0,1530473108.0,,"{'USD': {'price': 0.197575, 'volume_24h': 41664800.0, 'market_cap': 3706593772.0, 'percent_change_1h': 0.76, 'percent_change_24h': 3.41, 'percent_change_7d': 2.06}}",7.0,104065507794.0
Titcoin,TIT,titcoin,49898202.0,1530473107.0,,"{'USD': {'price': 0.00293921, 'volume_24h': 17.1687, 'market_cap': 146661.0, 'percent_change_1h': 0.61, 'percent_change_24h': 0.29, 'percent_change_7d': 9.06}}",1200.0,49898202.0
Avoncoin,ACN,avoncoin,,,,,,
BOAT,BOAT,doubloon,,,,,,
Eryllium,ERY,eryllium,,,,,,
Elysium,ELS,elysium,,,,,,
Golos Gold,GBG,golos-gold,,,,,,
Centurion,CNT,centurion,,,,,,
Virtacoin,VTA,virtacoin,5201310113.0,1530473103.0,21000000000.0,"{'USD': {'price': 9.499e-06, 'volume_24h': 33.442, 'market_cap': 49407.0, 'percent_change_1h': -0.23, 'percent_change_24h': -20.73, 'percent_change_7d': -55.81}}",1281.0,12666916683.0
Master Swiscoin,MSCN,master-swiscoin,,,,,,
Melon,MLN,melon,,,,,,
Allion,ALL,allion,,,,,,
PRCoin,PRC,prcoin,,,,,,
HyperStake,HYP,hyperstake,1266768770.0,1530473103.0,,"{'USD': {'price': 0.00145616, 'volume_24h': 6392.81, 'market_cap': 1844618.0, 'percent_change_1h': -0.31, 'percent_change_24h': -17.85, 'percent_change_7d': -30.31}}",739.0,1266768770.0
Argus,ARGUS,argus,,,,,,
Renos,RNS,renos,,,,,,
UR,UR,ur,,,,,,
Swarm City,SWT,swarm-city,,,,,,
PIECoin,PIE,piecoin,,,,,,
MarxCoin,MARX,marxcoin,,,,,,
Visio,VISIO,visio,,,,,,
Nano,NANO,nano,,,,,,
LevoPlus,LVPS,levoplus,,,,,,
GeertCoin,GEERT,geertcoin,,,,,,
Joincoin,J,joincoin,3133759.0,1530473107.0,,"{'USD': {'price': 0.0471318, 'volume_24h': 53.9646, 'market_cap': 147700.0, 'percent_change_1h': -0.31, 'percent_change_24h': -6.17, 'percent_change_7d': 2.57}}",1198.0,3133759.0
MiloCoin,MILO,milocoin,,,,,,
Musicoin,MUSIC,musicoin,,,,,,
Zero,ZER,zero,,,,,,
BioBar,BIOB,biobar,,,,,,
Syscoin,SYS,syscoin,536106066.0,1530473104.0,888000000.0,"{'USD': {'price': 0.169295, 'volume_24h': 879818.0, 'market_cap': 90760077.0, 'percent_change_1h': 0.18, 'percent_change_24h': 0.45, 'percent_change_7d': -4.86}}",96.0,536106066.0
Netko,NETKO,netko,,,,,,
Bitmark,BTM,bitmark,8979651.0,1530473104.0,,"{'USD': {'price': 0.183038, 'volume_24h': 47129.0, 'market_cap': 1643617.0, 'percent_change_1h': -0.31, 'percent_change_24h': -23.11, 'percent_change_7d': -27.58}}",757.0,8979651.0
Dynamic,DYN,dynamic,,,,,,
Halcyon,HAL,halcyon,6035007.0,1530473103.0,,"{'USD': {'price': 0.0639782, 'volume_24h': 287.6, 'market_cap': 386109.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.42, 'percent_change_7d': 7.86}}",1126.0,6035007.0
Mercury,MER,mercury,,,,,,
TaaS,TAAS,taas,,,,,,
Soarcoin,SOAR,soarcoin,,,,,,
Storjcoin X,SJCX,storjcoin-x,,1530473104.0,,"{'USD': {'price': 0.6321, 'volume_24h': 299.679, 'market_cap': None, 'percent_change_1h': -0.24, 'percent_change_24h': -0.0, 'percent_change_7d': -9.5}}",1505.0,500000000.0
Bankcoin,B@,bankcoin,,,,,,
NeosCoin,NEOS,neoscoin,3867517.0,1530473104.0,,"{'USD': {'price': 1.57501, 'volume_24h': 102273.0, 'market_cap': 6091379.0, 'percent_change_1h': -0.34, 'percent_change_24h': 4.31, 'percent_change_7d': -1.67}}",514.0,3867517.0
HealthyWormCoin,WORM,healthywormcoin,,,,,,
Databits,DTB,databits,,,,,,
Universe,UNI,universe,,,,,,
Solaris,XLR,solaris,,,,,,
Impact,IMX,impact,,,,,,
Tristar Coin,TSTR,tristar-coin,,,,,,
Emercoin,EMC,emercoin,41945964.0,1530473103.0,,"{'USD': {'price': 2.78266, 'volume_24h': 2301340.0, 'market_cap': 116721355.0, 'percent_change_1h': -1.96, 'percent_change_24h': 3.44, 'percent_change_7d': 13.99}}",75.0,41945964.0
DubaiCoin,DBIX,dubaicoin-dbix,,,,,,
Darsek,KED,darsek,,,,,,
Matchpool,GUP,guppy,,,,,,
Ultimate Secure Cash,USC,ultimate-secure-cash,,,,,,
E-coin,ECN,e-coin,,,,,,
Skycoin,SKY,skycoin,,,,,,
BlazerCoin,BLAZR,blazercoin,,,,,,
Atmos,ATMOS,atmos,,,,,,
Ethereum Movie Venture,EMV,ethereum-movie-venture,,,,,,
InPay,INPAY,inpay,,,,,,
Happycoin,HPC,happycoin,,,,,,
Zennies,ZENI,zennies,,,,,,
Coinonat,CXT,coinonat,,,,,,
RabbitCoin,RBBT,rabbitcoin,,1530473103.0,,"{'USD': {'price': 3.41388e-05, 'volume_24h': 154.365, 'market_cap': None, 'percent_change_1h': 1.32, 'percent_change_24h': -34.93, 'percent_change_7d': 49.52}}",1515.0,130615575432.0
Burst,BURST,burst,1959215123.0,1530473108.0,2158812800.0,"{'USD': {'price': 0.0136573, 'volume_24h': 47737.5, 'market_cap': 26757589.0, 'percent_change_1h': -7.02, 'percent_change_24h': -8.04, 'percent_change_7d': -3.96}}",233.0,1959215123.0
XTRABYTES,XBY,xtrabytes,,,,,,
iExec RLC,RLC,rlc,,,,,,
GameCredits,GAME,gamecredits,64355352.0,1530473107.0,84000000.0,"{'USD': {'price': 0.614435, 'volume_24h': 456859.0, 'market_cap': 39542181.0, 'percent_change_1h': -1.3, 'percent_change_24h': -0.66, 'percent_change_7d': -7.85}}",175.0,64355352.0
DeusCoin,DEUS,deuscoin,,,,,,
Altcoin,ALT,altcoin-alt,,,,,,
WavesGo,WGO,wavesgo,,,,,,
MACRON,MCRN,macron,,,,,,
Tattoocoin (Limited Edition),TLE,tattoocoin-limited,,,,,,
ProCurrency,PROC,procurrency,,,,,,
SpeedCash,SCS,speedcash,,,,,,
WeAreSatoshi,WSX,wearesatoshi,24532587.0,1530473103.0,,"{'USD': {'price': 0.0501604, 'volume_24h': 1062.53, 'market_cap': 1230564.0, 'percent_change_1h': -0.73, 'percent_change_24h': 16.03, 'percent_change_7d': -2.61}}",793.0,24532587.0
Bitvolt,VOLT,bitvolt,,,,,,
Lunyr,LUN,lunyr,,,,,,
Gnosis,GNO,gnosis-gno,,,,,,
Ubiq,UBQ,ubiq,41468582.0,1530473103.0,,"{'USD': {'price': 0.837244, 'volume_24h': 17056.9, 'market_cap': 34719322.0, 'percent_change_1h': 2.39, 'percent_change_24h': -1.31, 'percent_change_7d': 3.62}}",193.0,41468582.0
Condensate,RAIN,condensate,,,,,,
Gold Pressed Latinum,GPL,gold-pressed-latinum,,,,,,
Humaniq,HMQ,humaniq,,,,,,
FUNCoin,FUNC,funcoin,,,,,,
iTicoin,ITI,iticoin,,,,,,
BunnyCoin,BUN,bunnycoin,103036607564.0,1530473107.0,,"{'USD': {'price': 1.37185e-05, 'volume_24h': 946.256, 'market_cap': 1413508.0, 'percent_change_1h': 1.05, 'percent_change_24h': 35.28, 'percent_change_7d': -9.78}}",771.0,103036607564.0
Cannation,CNNC,cannation,,,,,,
Creativecoin,CREA,creativecoin,,,,,,
Opal,OPAL,opal,15148351.0,1530473107.0,,"{'USD': {'price': 0.0266891, 'volume_24h': 14.3077, 'market_cap': 404296.0, 'percent_change_1h': -0.31, 'percent_change_24h': 8.6, 'percent_change_7d': 43.89}}",1118.0,15148351.0
InsaneCoin,INSN,insanecoin-insn,,,,,,
Halloween Coin,HALLO,halloween-coin,,,,,,
Aragon,ANT,aragon,,,,,,
Acoin,ACOIN,acoin,1220085.0,1530473103.0,,"{'USD': {'price': 0.0779075, 'volume_24h': 641.24, 'market_cap': 95054.0, 'percent_change_1h': 0.55, 'percent_change_24h': -16.05, 'percent_change_7d': 13.55}}",970.0,1220085.0
RouletteToken,RLT,roulettetoken,,,,,,
Qtum,QTUM,qtum,,,,,,
EcoCoin,ECO,ecocoin,,,,,,
EquiTrader,EQT,equitrader,,,,,,
FoldingCoin,FLDC,foldingcoin,605470958.0,1530473103.0,,"{'USD': {'price': 0.00753082, 'volume_24h': 12808.4, 'market_cap': 4559693.0, 'percent_change_1h': -1.43, 'percent_change_24h': -1.4, 'percent_change_7d': -4.54}}",567.0,1000000000.0
APX,APX,apx,,,,,,
MCAP,MCAP,mcap,,,,,,
Project-X,NANOX,project-x,,,,,,
Theresa May Coin,MAY,theresa-may-coin,,,,,,
Sumokoin,SUMO,sumokoin,,,,,,
ZenGold,ZENGOLD,zengold,,,,,,
Basic Attention Token,BAT,basic-attention-token,,,,,,
ZenCash,ZEN,zencash,,,,,,
Ethbits,ETBS,ethbits,,,,,,
Aeternity,AE,aeternity,,,,,,
Version,V,version,,,,,,
Metaverse ETP,ETP,metaverse,,,,,,
eBoost,EBST,eboostcoin,,,,,,
Aidos Kuneen,ADK,aidos-kuneen,,,,,,
STEX,STEX,stex,,,,,,
Patientory,PTOY,patientory,,,,,,
bitUSD,BITUSD,bitusd,11523800.0,1530473107.0,,"{'USD': {'price': 1.12665, 'volume_24h': 224895.0, 'market_cap': 12983289.0, 'percent_change_1h': -1.44, 'percent_change_24h': -0.72, 'percent_change_7d': 1.82}}",356.0,11523800.0
bitCNY,BITCNY,bitcny,161212000.0,1530473107.0,,"{'USD': {'price': 0.167409, 'volume_24h': 10680600.0, 'market_cap': 26988340.0, 'percent_change_1h': -0.43, 'percent_change_24h': 0.65, 'percent_change_7d': -1.07}}",232.0,161212000.0
bitBTC,BITBTC,bitbtc,52.0,1530473104.0,,"{'USD': {'price': 6204.19, 'volume_24h': 103.008, 'market_cap': 323410.0, 'percent_change_1h': -1.34, 'percent_change_24h': 0.23, 'percent_change_7d': 2.75}}",1135.0,52.0
NuBits,USNBT,nubits,10190908.0,1530473103.0,,"{'USD': {'price': 0.219711, 'volume_24h': 84193.8, 'market_cap': 2239054.0, 'percent_change_1h': -0.4, 'percent_change_24h': -2.41, 'percent_change_7d': -20.94}}",711.0,70418172.0
Sterlingcoin,SLG,sterlingcoin,4241006.0,1530473108.0,,"{'USD': {'price': 0.0439771, 'volume_24h': 59.5395, 'market_cap': 186507.0, 'percent_change_1h': -0.31, 'percent_change_24h': -0.45, 'percent_change_7d': 13.21}}",1181.0,4241006.0
MobileGo,MGO,mobilego,,,,,,
Magi,XMG,magi,8073708.0,1530473107.0,,"{'USD': {'price': 0.121114, 'volume_24h': 2885.4, 'market_cap': 977839.0, 'percent_change_1h': -0.88, 'percent_change_24h': 3.48, 'percent_change_7d': -11.96}}",820.0,8073708.0
Neuro,NRO,neuro,,,,,,
Peerplays,PPY,peerplays-ppy,,,,,,
IOTA,MIOTA,iota,,,,,,
ExclusiveCoin,EXCL,exclusivecoin,4652953.0,1530473104.0,,"{'USD': {'price': 0.440554, 'volume_24h': 774.353, 'market_cap': 2049877.0, 'percent_change_1h': -1.31, 'percent_change_24h': -0.62, 'percent_change_7d': -1.92}}",724.0,4652953.0
More Coin,MORE,more-coin,,,,,,
SONM,SNM,sonm,,,,,,
Linx,LINX,linx,,,,,,
ZrCoin,ZRC,zrcoin,,,,,,
Trollcoin,TROLL,trollcoin,576115813.0,1530473103.0,,"{'USD': {'price': 0.000820288, 'volume_24h': 1377.25, 'market_cap': 472581.0, 'percent_change_1h': -0.31, 'percent_change_24h': 7.65, 'percent_change_7d': 11.57}}",894.0,576115813.0
Cheapcoin,CHEAP,cheapcoin,,,,,,
Cofound.it,CFI,cofound-it,,,,,,
GlobalToken,GLT,globaltoken,,,,,,
Numeraire,NMR,numeraire,,,,,,
SuperNET,UNITY,supernet-unity,,1530473107.0,,"{'USD': {'price': 60.7628, 'volume_24h': 16.7759, 'market_cap': None, 'percent_change_1h': -0.2, 'percent_change_24h': -0.67, 'percent_change_7d': 25.68}}",1542.0,777777.0
GlobalBoost-Y,BSTY,globalboost-y,14645176.0,1530473112.0,,"{'USD': {'price': 0.0165637, 'volume_24h': 799.806, 'market_cap': 242578.0, 'percent_change_1h': 4.31, 'percent_change_24h': 23.97, 'percent_change_7d': 21.74}}",929.0,14645176.0
Elastic,XEL,elastic,,,,,,
Coupecoin,COUPE,coupecoin,,,,,,
Miners' Reward Token,MRT,miners-reward-token,,,,,,
Bitok,BITOK,bitok,,,,,,
Huncoin,HNC,huncoin,,,,,,
KingN Coin,KNC,kingn-coin,,,,,,
Dinastycoin,DCY,dinastycoin,,,,,,
Leviar,XLC,leviar,,,,,,
Onix,ONX,onix,,,,,,
